Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
4313828,WHS3_41,COUNTRY,KNA,AMR,YEAR,Americas,,,1993,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
4317504,WHS3_41,COUNTRY,ARG,AMR,YEAR,Americas,,,2007,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4318559,WHS3_41,COUNTRY,BRA,AMR,YEAR,Americas,,,2000,,,,,,,46,46.0,,,,2025-07-14T16:36:19.017+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4319153,WHS3_41,COUNTRY,BEN,AFR,YEAR,Africa,,,1976,,,,,,,4,4.0,,,,2025-07-14T16:36:19.017+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
4319244,WHS3_41,COUNTRY,ETH,AFR,YEAR,Africa,,,1995,,,,,,,45,45.0,,,,2025-07-14T16:36:19.017+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
4319617,WHS3_41,COUNTRY,CZE,EUR,YEAR,Europe,,,2007,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4320107,WHS3_41,WORLDBANKINCOMEGROUP,WB_HI,,YEAR,,,,2007,,,,,,,123,123.0,,,,2025-07-14T16:36:19.017+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4326829,WHS3_41,COUNTRY,SYR,EMR,YEAR,Eastern Mediterranean,,,2005,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4328112,WHS3_41,COUNTRY,NOR,EUR,YEAR,Europe,,,1974,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
4328409,WHS3_41,COUNTRY,NER,AFR,YEAR,Africa,,,2013,,,,,,,73,73.0,,,,2025-07-14T16:36:19.017+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4329229,WHS3_41,COUNTRY,ZWE,AFR,YEAR,Africa,,,1992,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
4329290,WHS3_41,COUNTRY,MHL,WPR,YEAR,Western Pacific,,,1976,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
4330145,WHS3_41,COUNTRY,LUX,EUR,YEAR,Europe,,,1979,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
4330768,WHS3_41,COUNTRY,COG,AFR,YEAR,Africa,,,1979,,,,,,,1,1.0,,,,2025-07-14T16:36:19.017+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
4330909,WHS3_41,COUNTRY,MNP,WPR,YEAR,Western Pacific,,,2008,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4331000,WHS3_41,COUNTRY,SMR,EUR,YEAR,Europe,,,2006,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4331156,WHS3_41,COUNTRY,BRB,AMR,YEAR,Americas,,,2010,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4332697,WHS3_41,COUNTRY,BMU,AMR,YEAR,Americas,,,1977,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
4332805,WHS3_41,COUNTRY,MAC,,YEAR,,,,1974,,,,,,,15,15.0,,,,2025-07-14T16:36:19.017+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
4333751,WHS3_41,COUNTRY,DZA,AFR,YEAR,Africa,,,1985,,,,,,,66,66.0,,,,2025-07-14T16:36:19.017+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
4334561,WHS3_41,COUNTRY,ESP,EUR,YEAR,Europe,,,1975,,,,,,,23,23.0,,,,2025-07-14T16:36:19.017+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
4335461,WHS3_41,COUNTRY,HND,AMR,YEAR,Americas,,,2007,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4335529,WHS3_41,COUNTRY,SLV,AMR,YEAR,Americas,,,2002,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4335883,WHS3_41,COUNTRY,COK,WPR,YEAR,Western Pacific,,,2009,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4336997,WHS3_41,WORLDBANKINCOMEGROUP,WB_HI,,YEAR,,,,2016,,,,,,,56,56.0,,,,2025-07-14T16:36:19.017+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4340365,WHS3_41,WORLDBANKINCOMEGROUP,WB_UMI,,YEAR,,,,1983,,,,,,,15 376,15376.0,,,,2025-07-14T16:36:19.017+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
4340779,WHS3_41,COUNTRY,ERI,AFR,YEAR,Africa,,,2004,,,,,,,3,3.0,,,,2025-07-14T16:36:19.017+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4341391,WHS3_41,COUNTRY,FIN,EUR,YEAR,Europe,,,1985,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
4341865,WHS3_41,COUNTRY,GUY,AMR,YEAR,Americas,,,2024,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
4342860,WHS3_41,COUNTRY,BFA,AFR,YEAR,Africa,,,2018,,,,,,,3,3.0,,,,2025-07-14T16:36:19.017+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4343161,WHS3_41,COUNTRY,MLT,EUR,YEAR,Europe,,,2014,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4345002,WHS3_41,COUNTRY,AUS,WPR,YEAR,Western Pacific,,,1975,,,,,,,22,22.0,,,,2025-07-14T16:36:19.017+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
4345309,WHS3_41,COUNTRY,COL,AMR,YEAR,Americas,,,1985,,,,,,,252,252.0,,,,2025-07-14T16:36:19.017+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
4345506,WHS3_41,COUNTRY,UZB,EUR,YEAR,Europe,,,2024,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
4346781,WHS3_41,REGION,SEAR,,YEAR,,,,1987,,,,,,,14 111,14111.0,,,,2025-07-14T16:36:19.017+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
4347525,WHS3_41,COUNTRY,ABW,AMR,YEAR,Americas,,,2022,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4348842,WHS3_41,COUNTRY,SLB,WPR,YEAR,Western Pacific,,,1998,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
4351986,WHS3_41,COUNTRY,ZAF,AFR,YEAR,Africa,,,1997,,,,,,,3,3.0,,,,2025-07-14T16:36:19.017+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
4352811,WHS3_41,WORLDBANKINCOMEGROUP,WB_UMI,,YEAR,,,,1991,,,,,,,4171,4171.0,,,,2025-07-14T16:36:19.017+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
4353165,WHS3_41,COUNTRY,QAT,EMR,YEAR,Eastern Mediterranean,,,1991,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
4353315,WHS3_41,COUNTRY,CAN,AMR,YEAR,Americas,,,2003,,,,,,,2,2.0,,,,2025-07-14T16:36:19.017+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
4354019,WHS3_41,COUNTRY,BEN,AFR,YEAR,Africa,,,2002,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4354332,WHS3_41,COUNTRY,CPV,AFR,YEAR,Africa,,,1984,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
4358741,WHS3_41,COUNTRY,KHM,WPR,YEAR,Western Pacific,,,1994,,,,,,,5,5.0,,,,2025-07-14T16:36:19.017+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
4359168,WHS3_41,COUNTRY,CMR,AFR,YEAR,Africa,,,1984,,,,,,,412,412.0,,,,2025-07-14T16:36:19.017+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
4359752,WHS3_41,COUNTRY,PER,AMR,YEAR,Americas,,,2009,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4361359,WHS3_41,COUNTRY,HTI,AMR,YEAR,Americas,,,1981,,,,,,,24,24.0,,,,2025-07-14T16:36:19.017+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
4362109,WHS3_41,COUNTRY,ARG,AMR,YEAR,Americas,,,1989,,,,,,,20,20.0,,,,2025-07-14T16:36:19.017+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
4364171,WHS3_41,COUNTRY,AGO,AFR,YEAR,Africa,,,2008,,,,,,,69,69.0,,,,2025-07-14T16:36:19.017+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4364736,WHS3_41,COUNTRY,PAN,AMR,YEAR,Americas,,,1976,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
4364941,WHS3_41,COUNTRY,TUR,EUR,YEAR,Europe,,,2006,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4365598,WHS3_41,COUNTRY,MRT,AFR,YEAR,Africa,,,1979,,,,,,,4,4.0,,,,2025-07-14T16:36:19.017+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
4366713,WHS3_41,COUNTRY,BEL,EUR,YEAR,Europe,,,1996,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
4366809,WHS3_41,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,,2018,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4370766,WHS3_41,COUNTRY,VNM,WPR,YEAR,Western Pacific,,,1996,,,,,,,143,143.0,,,,2025-07-14T16:36:19.017+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
4377984,WHS3_41,COUNTRY,HUN,EUR,YEAR,Europe,,,1993,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
4379467,WHS3_41,COUNTRY,PRT,EUR,YEAR,Europe,,,1994,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
4380708,WHS3_41,REGION,WPR,,YEAR,,,,1984,,,,,,,8265,8265.0,,,,2025-07-14T16:36:19.017+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
4380988,WHS3_41,WORLDBANKINCOMEGROUP,WB_UMI,,YEAR,,,,1979,,,,,,,29 677,29677.0,,,,2025-07-14T16:36:19.017+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
4381643,WHS3_41,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,,1989,,,,,,,286,286.0,,,,2025-07-14T16:36:19.017+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
4383937,WHS3_41,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,,1981,,,,,,,411,411.0,,,,2025-07-14T16:36:19.017+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
4384269,WHS3_41,COUNTRY,LTU,EUR,YEAR,Europe,,,2023,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4384714,WHS3_41,COUNTRY,FJI,WPR,YEAR,Western Pacific,,,2007,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4384720,WHS3_41,COUNTRY,BTN,SEAR,YEAR,South-East Asia,,,2024,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
4385011,WHS3_41,COUNTRY,ZAF,AFR,YEAR,Africa,,,1990,,,,,,,34,34.0,,,,2025-07-14T16:36:19.017+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
4385830,WHS3_41,COUNTRY,ASM,WPR,YEAR,Western Pacific,,,1990,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
4385844,WHS3_41,COUNTRY,CRI,AMR,YEAR,Americas,,,2019,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4386688,WHS3_41,COUNTRY,BFA,AFR,YEAR,Africa,,,1978,,,,,,,8,8.0,,,,2025-07-14T16:36:19.017+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
4387066,WHS3_41,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,,,1995,,,,,,,133,133.0,,,,2025-07-14T16:36:19.017+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
4388596,WHS3_41,COUNTRY,SVN,EUR,YEAR,Europe,,,1991,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
4390296,WHS3_41,COUNTRY,MOZ,AFR,YEAR,Africa,,,1977,,,,,,,242,242.0,,,,2025-07-14T16:36:19.017+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
4390551,WHS3_41,COUNTRY,SWZ,AFR,YEAR,Africa,,,1995,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
4391720,WHS3_41,COUNTRY,HUN,EUR,YEAR,Europe,,,1979,,,,,,,2,2.0,,,,2025-07-14T16:36:19.017+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
4392637,WHS3_41,COUNTRY,ISR,EUR,YEAR,Europe,,,1974,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
4392684,WHS3_41,COUNTRY,SLB,WPR,YEAR,Western Pacific,,,1993,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
4392708,WHS3_41,COUNTRY,TUV,WPR,YEAR,Western Pacific,,,1992,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
4393403,WHS3_41,COUNTRY,MDV,SEAR,YEAR,South-East Asia,,,2006,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4396051,WHS3_41,COUNTRY,USA,AMR,YEAR,Americas,,,1984,,,,,,,1,1.0,,,,2025-07-14T16:36:19.017+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
4396242,WHS3_41,COUNTRY,PRY,AMR,YEAR,Americas,,,2017,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4399886,WHS3_41,COUNTRY,SMR,EUR,YEAR,Europe,,,2012,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4400902,WHS3_41,COUNTRY,HTI,AMR,YEAR,Americas,,,1996,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
4401935,WHS3_41,COUNTRY,RWA,AFR,YEAR,Africa,,,1978,,,,,,,4,4.0,,,,2025-07-14T16:36:19.017+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
4402777,WHS3_41,COUNTRY,YEM,EMR,YEAR,Eastern Mediterranean,,,2004,,,,,,,2,2.0,,,,2025-07-14T16:36:19.017+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4405746,WHS3_41,COUNTRY,GHA,AFR,YEAR,Africa,,,1980,,,,,,,40,40.0,,,,2025-07-14T16:36:19.017+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
4406159,WHS3_41,COUNTRY,KWT,EMR,YEAR,Eastern Mediterranean,,,1979,,,,,,,2,2.0,,,,2025-07-14T16:36:19.017+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
4409004,WHS3_41,COUNTRY,BMU,AMR,YEAR,Americas,,,1997,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
4409207,WHS3_41,COUNTRY,TCA,AMR,YEAR,Americas,,,2022,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4413500,WHS3_41,COUNTRY,GNQ,AFR,YEAR,Africa,,,2002,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4414527,WHS3_41,COUNTRY,ISR,EUR,YEAR,Europe,,,2013,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4414727,WHS3_41,COUNTRY,KNA,AMR,YEAR,Americas,,,2002,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4416211,WHS3_41,COUNTRY,GBR,EUR,YEAR,Europe,,,1995,,,,,,,1,1.0,,,,2025-07-14T16:36:19.017+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
4416891,WHS3_41,COUNTRY,MRT,AFR,YEAR,Africa,,,1984,,,,,,,80,80.0,,,,2025-07-14T16:36:19.017+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
4418138,WHS3_41,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,1999,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
4418145,WHS3_41,COUNTRY,XKX,,YEAR,,,,2023,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4419367,WHS3_41,COUNTRY,ITA,EUR,YEAR,Europe,,,2019,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4419611,WHS3_41,COUNTRY,BWA,AFR,YEAR,Africa,,,1985,,,,,,,1,1.0,,,,2025-07-14T16:36:19.017+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
4419874,WHS3_41,COUNTRY,COM,AFR,YEAR,Africa,,,1976,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
4421849,WHS3_41,COUNTRY,QAT,EMR,YEAR,Eastern Mediterranean,,,1985,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
4423133,WHS3_41,COUNTRY,GRC,EUR,YEAR,Europe,,,2014,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4425013,WHS3_41,COUNTRY,BLZ,AMR,YEAR,Americas,,,1986,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
4425079,WHS3_41,COUNTRY,MLT,EUR,YEAR,Europe,,,2017,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4425192,WHS3_41,COUNTRY,JAM,AMR,YEAR,Americas,,,2012,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4425947,WHS3_41,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,,,2008,,,,,,,38,38.0,,,,2025-07-14T16:36:19.017+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4426049,WHS3_41,COUNTRY,ECU,AMR,YEAR,Americas,,,2012,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4429865,WHS3_41,COUNTRY,DZA,AFR,YEAR,Africa,,,1989,,,,,,,4,4.0,,,,2025-07-14T16:36:19.017+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
4430155,WHS3_41,REGION,WPR,,YEAR,,,,2016,,,,,,,98,98.0,,,,2025-07-14T16:36:19.017+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4432230,WHS3_41,COUNTRY,SVK,EUR,YEAR,Europe,,,2009,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4432516,WHS3_41,COUNTRY,CYP,EUR,YEAR,Europe,,,2019,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4435617,WHS3_41,COUNTRY,CHN,WPR,YEAR,Western Pacific,,,1988,,,,,,,267,267.0,,,,2025-07-14T16:36:19.017+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
4435852,WHS3_41,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,,,1976,,,,,,,750,750.0,,,,2025-07-14T16:36:19.017+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
4435876,WHS3_41,COUNTRY,GTM,AMR,YEAR,Americas,,,2006,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4436220,WHS3_41,COUNTRY,TON,WPR,YEAR,Western Pacific,,,2005,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4436768,WHS3_41,COUNTRY,CYP,EUR,YEAR,Europe,,,2023,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4441321,WHS3_41,COUNTRY,MEX,AMR,YEAR,Americas,,,2000,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4441881,WHS3_41,COUNTRY,ZAF,AFR,YEAR,Africa,,,1989,,,,,,,12,12.0,,,,2025-07-14T16:36:19.017+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
4442404,WHS3_41,COUNTRY,NLD,EUR,YEAR,Europe,,,2019,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4443755,WHS3_41,COUNTRY,MDA,EUR,YEAR,Europe,,,2019,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4444745,WHS3_41,COUNTRY,AIA,AMR,YEAR,Americas,,,2002,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4446337,WHS3_41,COUNTRY,VCT,AMR,YEAR,Americas,,,1985,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
4447272,WHS3_41,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,,1976,,,,,,,383,383.0,,,,2025-07-14T16:36:19.017+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
4447629,WHS3_41,COUNTRY,TLS,SEAR,YEAR,South-East Asia,,,2007,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4449224,WHS3_41,COUNTRY,ARG,AMR,YEAR,Americas,,,1998,,,,,,,2,2.0,,,,2025-07-14T16:36:19.017+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
4450803,WHS3_41,COUNTRY,IDN,SEAR,YEAR,South-East Asia,,,1986,,,,,,,928,928.0,,,,2025-07-14T16:36:19.017+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
