Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
7362223,WHS3_62,COUNTRY,BTN,SEAR,YEAR,South-East Asia,,,1998,,,,,,,66,66.0,,,,2025-07-14T16:36:19.017+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
7362343,WHS3_62,COUNTRY,POL,EUR,YEAR,Europe,,,1983,,,,,,,11 271,11271.0,,,,2025-07-14T16:36:19.017+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
7367689,WHS3_62,COUNTRY,NIC,AMR,YEAR,Americas,,,2007,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
7367838,WHS3_62,COUNTRY,GHA,AFR,YEAR,Africa,,,1979,,,,,,,88 808,88808.0,,,,2025-07-14T16:36:19.017+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
7367945,WHS3_62,COUNTRY,LBN,EMR,YEAR,Eastern Mediterranean,,,2002,,,,,,,36,36.0,,,,2025-07-14T16:36:19.017+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7374846,WHS3_62,COUNTRY,COL,AMR,YEAR,Americas,,,1982,,,,,,,9273,9273.0,,,,2025-07-14T16:36:19.017+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
7380541,WHS3_62,COUNTRY,TLS,SEAR,YEAR,South-East Asia,,,2010,,,,,,,50,50.0,,,,2025-07-14T16:36:19.017+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7387864,WHS3_62,COUNTRY,CIV,AFR,YEAR,Africa,,,1984,,,,,,,5946,5946.0,,,,2025-07-14T16:36:19.017+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
7392922,WHS3_62,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,2011,,,,,,,434,434.0,,,,2025-07-14T16:36:19.017+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7394902,WHS3_62,COUNTRY,BWA,AFR,YEAR,Africa,,,2012,,,,,,,7,7.0,,,,2025-07-14T16:36:19.017+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7399414,WHS3_62,COUNTRY,NGA,AFR,YEAR,Africa,,,1994,,,,,,,106 081,106081.0,,,,2025-07-14T16:36:19.017+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
7399522,WHS3_62,COUNTRY,BMU,AMR,YEAR,Americas,,,1994,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
7400472,WHS3_62,COUNTRY,SSD,AFR,YEAR,Africa,,,2023,,,,,,,7957,7957.0,,,,2025-07-14T16:36:19.017+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
7400528,WHS3_62,COUNTRY,NGA,AFR,YEAR,Africa,,,2007,,,,,,,2613,2613.0,,,,2025-07-14T16:36:19.017+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
7418679,WHS3_62,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,2020,,,,,,,5604,5604.0,,,,2025-07-14T16:36:19.017+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7418772,WHS3_62,COUNTRY,PLW,WPR,YEAR,Western Pacific,,,1980,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
7418780,WHS3_62,COUNTRY,JAM,AMR,YEAR,Americas,,,1997,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
7418856,WHS3_62,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,1976,,,,,,,157 047,157047.0,,,,2025-07-14T16:36:19.017+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
7420089,WHS3_62,COUNTRY,BHS,AMR,YEAR,Americas,,,1995,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
7420445,WHS3_62,COUNTRY,HRV,EUR,YEAR,Europe,,,1999,,,,,,,31,31.0,,,,2025-07-14T16:36:19.017+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
7425310,WHS3_62,COUNTRY,GMB,AFR,YEAR,Africa,,,1986,,,,,,,3997,3997.0,,,,2025-07-14T16:36:19.017+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
7431213,WHS3_62,COUNTRY,ISL,EUR,YEAR,Europe,,,1991,,,,,,,10,10.0,,,,2025-07-14T16:36:19.017+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
7438140,WHS3_62,COUNTRY,TGO,AFR,YEAR,Africa,,,2018,,,,,,,38,38.0,,,,2025-07-14T16:36:19.017+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7439022,WHS3_62,COUNTRY,KHM,WPR,YEAR,Western Pacific,,,2016,,,,,,,56,56.0,,,,2025-07-14T16:36:19.017+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7444143,WHS3_62,COUNTRY,GUY,AMR,YEAR,Americas,,,2011,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7450175,WHS3_62,COUNTRY,COG,AFR,YEAR,Africa,,,1991,,,,,,,4042,4042.0,,,,2025-07-14T16:36:19.017+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
7450224,WHS3_62,COUNTRY,COD,AFR,YEAR,Africa,,,2002,,,,,,,30 466,30466.0,,,,2025-07-14T16:36:19.017+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7450440,WHS3_62,COUNTRY,QAT,EMR,YEAR,Eastern Mediterranean,,,1984,,,,,,,886,886.0,,,,2025-07-14T16:36:19.017+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
7450471,WHS3_62,COUNTRY,SLB,WPR,YEAR,Western Pacific,,,2016,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7451289,WHS3_62,COUNTRY,PNG,WPR,YEAR,Western Pacific,,,2022,,,,,,,2,2.0,,,,2025-07-14T16:36:19.017+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
7457050,WHS3_62,COUNTRY,KIR,WPR,YEAR,Western Pacific,,,1978,,,,,,,2683,2683.0,,,,2025-07-14T16:36:19.017+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
7457225,WHS3_62,COUNTRY,LBY,EMR,YEAR,Eastern Mediterranean,,,1987,,,,,,,401,401.0,,,,2025-07-14T16:36:19.017+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
7457434,WHS3_62,COUNTRY,BHR,EMR,YEAR,Eastern Mediterranean,,,2007,,,,,,,7,7.0,,,,2025-07-14T16:36:19.017+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
7457826,WHS3_62,REGION,EMR,,YEAR,,,,1999,,,,,,,71 562,71562.0,,,,2025-07-14T16:36:19.017+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
7463258,WHS3_62,COUNTRY,DNK,EUR,YEAR,Europe,,,1994,,,,,,,36,36.0,,,,2025-07-14T16:36:19.017+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
7463600,WHS3_62,COUNTRY,ZMB,AFR,YEAR,Africa,,,2024,,,,,,,299,299.0,,,,2025-07-14T16:36:19.017+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
7469558,WHS3_62,COUNTRY,CZE,EUR,YEAR,Europe,,,2002,,,,,,,4,4.0,,,,2025-07-14T16:36:19.017+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7475558,WHS3_62,COUNTRY,NOR,EUR,YEAR,Europe,,,1996,,,,,,,23,23.0,,,,2025-07-14T16:36:19.017+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
7476005,WHS3_62,REGION,WPR,,YEAR,,,,2015,,,,,,,65 176,65176.0,,,,2025-07-14T16:36:19.017+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
7476701,WHS3_62,COUNTRY,GHA,AFR,YEAR,Africa,,,2018,,,,,,,34,34.0,,,,2025-07-14T16:36:19.017+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7477449,WHS3_62,COUNTRY,COM,AFR,YEAR,Africa,,,1992,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
7483958,WHS3_62,COUNTRY,ARE,EMR,YEAR,Eastern Mediterranean,,,1992,,,,,,,1063,1063.0,,,,2025-07-14T16:36:19.017+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
7488217,WHS3_62,COUNTRY,BMU,AMR,YEAR,Americas,,,2002,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7488498,WHS3_62,COUNTRY,DOM,AMR,YEAR,Americas,,,2005,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
7489661,WHS3_62,COUNTRY,ZAF,AFR,YEAR,Africa,,,2009,,,,,,,5857,5857.0,,,,2025-07-14T16:36:19.017+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
7495368,WHS3_62,COUNTRY,LCA,AMR,YEAR,Americas,,,2002,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7502005,WHS3_62,COUNTRY,NGA,AFR,YEAR,Africa,,,2021,,,,,,,10 649,10649.0,,,,2025-07-14T16:36:19.017+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7507619,WHS3_62,COUNTRY,PNG,WPR,YEAR,Western Pacific,,,1974,,,,,,,4141,4141.0,,,,2025-07-14T16:36:19.017+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
7514640,WHS3_62,COUNTRY,ZMB,AFR,YEAR,Africa,,,1985,,,,,,,51 000,51000.0,,,,2025-07-14T16:36:19.017+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
7515186,WHS3_62,COUNTRY,GRC,EUR,YEAR,Europe,,,2009,,,,,,,2,2.0,,,,2025-07-14T16:36:19.017+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
7520138,WHS3_62,COUNTRY,AZE,EUR,YEAR,Europe,,,2022,,,,,,,1,1.0,,,,2025-07-14T16:36:19.017+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
7520703,WHS3_62,COUNTRY,ARM,EUR,YEAR,Europe,,,1993,,,,,,,338,338.0,,,,2025-07-14T16:36:19.017+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
7521571,WHS3_62,COUNTRY,VGB,AMR,YEAR,Americas,,,1981,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
7534589,WHS3_62,REGION,AFR,,YEAR,,,,2024,,,,,,,396 226,396226.0,,,,2025-07-14T16:36:19.017+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
7545788,WHS3_62,COUNTRY,WSM,WPR,YEAR,Western Pacific,,,2012,,,,,,,1,1.0,,,,2025-07-14T16:36:19.017+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7547050,WHS3_62,COUNTRY,BTN,SEAR,YEAR,South-East Asia,,,2019,,,,,,,2,2.0,,,,2025-07-14T16:36:19.017+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7547146,WHS3_62,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,,2024,,,,,,,91,91.0,,,,2025-07-14T16:36:19.017+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
7552037,WHS3_62,COUNTRY,GAB,AFR,YEAR,Africa,,,1974,,,,,,,2245,2245.0,,,,2025-07-14T16:36:19.017+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
7553525,WHS3_62,COUNTRY,VEN,AMR,YEAR,Americas,,,1975,,,,,,,34 796,34796.0,,,,2025-07-14T16:36:19.017+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
7553878,WHS3_62,COUNTRY,WLF,WPR,YEAR,Western Pacific,,,2000,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
7558261,WHS3_62,COUNTRY,MWI,AFR,YEAR,Africa,,,2009,,,,,,,21,21.0,,,,2025-07-14T16:36:19.017+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
7558327,WHS3_62,COUNTRY,ALB,EUR,YEAR,Europe,,,2020,,,,,,,4,4.0,,,,2025-07-14T16:36:19.017+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7560262,WHS3_62,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,,,1980,,,,,,,26 542,26542.0,,,,2025-07-14T16:36:19.017+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
7564647,WHS3_62,COUNTRY,MSR,AMR,YEAR,Americas,,,2022,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
7565021,WHS3_62,COUNTRY,DEU,EUR,YEAR,Europe,,,2005,,,,,,,778,778.0,,,,2025-07-14T16:36:19.017+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
7565579,WHS3_62,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,2006,,,,,,,64 185,64185.0,,,,2025-07-14T16:36:19.017+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
7570960,WHS3_62,COUNTRY,BEN,AFR,YEAR,Africa,,,1997,,,,,,,9521,9521.0,,,,2025-07-14T16:36:19.017+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
7570985,WHS3_62,COUNTRY,AUS,WPR,YEAR,Western Pacific,,,1988,,,,,,,248,248.0,,,,2025-07-14T16:36:19.017+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
7571242,WHS3_62,COUNTRY,BEN,AFR,YEAR,Africa,,,2014,,,,,,,786,786.0,,,,2025-07-14T16:36:19.017+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7572374,WHS3_62,COUNTRY,SWE,EUR,YEAR,Europe,,,1993,,,,,,,25,25.0,,,,2025-07-14T16:36:19.017+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
7578042,WHS3_62,COUNTRY,FJI,WPR,YEAR,Western Pacific,,,2019,,,,,,,28,28.0,,,,2025-07-14T16:36:19.017+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7578319,WHS3_62,COUNTRY,LBR,AFR,YEAR,Africa,,,2020,,,,,,,884,884.0,,,,2025-07-14T16:36:19.017+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7584217,WHS3_62,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,,,1981,,,,,,,64 294,64294.0,,,,2025-07-14T16:36:19.017+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
7585284,WHS3_62,COUNTRY,LUX,EUR,YEAR,Europe,,,1980,,,,,,,63,63.0,,,,2025-07-14T16:36:19.017+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
7585552,WHS3_62,COUNTRY,FRA,EUR,YEAR,Europe,,,2008,,,,,,,604,604.0,,,,2025-07-14T16:36:19.017+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7590887,WHS3_62,COUNTRY,NZL,WPR,YEAR,Western Pacific,,,1999,,,,,,,106,106.0,,,,2025-07-14T16:36:19.017+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
7591431,WHS3_62,COUNTRY,LBR,AFR,YEAR,Africa,,,2004,,,,,,,4,4.0,,,,2025-07-14T16:36:19.017+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7591904,WHS3_62,COUNTRY,BEN,AFR,YEAR,Africa,,,1976,,,,,,,9514,9514.0,,,,2025-07-14T16:36:19.017+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
7596818,WHS3_62,COUNTRY,GEO,EUR,YEAR,Europe,,,1991,,,,,,,352,352.0,,,,2025-07-14T16:36:19.017+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
7602804,WHS3_62,COUNTRY,MUS,AFR,YEAR,Africa,,,1988,,,,,,,2,2.0,,,,2025-07-14T16:36:19.017+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
7603740,WHS3_62,COUNTRY,SWE,EUR,YEAR,Europe,,,2002,,,,,,,9,9.0,,,,2025-07-14T16:36:19.017+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7603927,WHS3_62,COUNTRY,SWE,EUR,YEAR,Europe,,,1989,,,,,,,62,62.0,,,,2025-07-14T16:36:19.017+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
7610199,WHS3_62,REGION,SEAR,,YEAR,,,,2008,,,,,,,72 547,72547.0,,,,2025-07-14T16:36:19.017+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7610321,WHS3_62,COUNTRY,MAC,,YEAR,,,,1993,,,,,,,21,21.0,,,,2025-07-14T16:36:19.017+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
7610523,WHS3_62,COUNTRY,FSM,WPR,YEAR,Western Pacific,,,2012,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7610984,WHS3_62,WORLDBANKINCOMEGROUP,WB_LI,,YEAR,,,,1995,,,,,,,221 503,221503.0,,,,2025-07-14T16:36:19.017+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
7616654,WHS3_62,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,2008,,,,,,,11 015,11015.0,,,,2025-07-14T16:36:19.017+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7617066,WHS3_62,COUNTRY,DZA,AFR,YEAR,Africa,,,2023,,,,,,,203,203.0,,,,2025-07-14T16:36:19.017+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
7617152,WHS3_62,WORLDBANKINCOMEGROUP,WB_HI,,YEAR,,,,1974,,,,,,,821 963,821963.0,,,,2025-07-14T16:36:19.017+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
7622191,WHS3_62,WORLDBANKINCOMEGROUP,WB_HI,,YEAR,,,,1986,,,,,,,491 207,491207.0,,,,2025-07-14T16:36:19.017+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
7623594,WHS3_62,REGION,EUR,,YEAR,,,,2018,,,,,,,89 148,89148.0,,,,2025-07-14T16:36:19.017+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7628871,WHS3_62,COUNTRY,HTI,AMR,YEAR,Americas,,,1982,,,,,,,1064,1064.0,,,,2025-07-14T16:36:19.017+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
7629492,WHS3_62,COUNTRY,NZL,WPR,YEAR,Western Pacific,,,2007,,,,,,,25,25.0,,,,2025-07-14T16:36:19.017+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
7630214,WHS3_62,COUNTRY,SVK,EUR,YEAR,Europe,,,2023,,,,,,,6,6.0,,,,2025-07-14T16:36:19.017+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
7634928,WHS3_62,REGION,EMR,,YEAR,,,,1987,,,,,,,171 164,171164.0,,,,2025-07-14T16:36:19.017+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
7635383,WHS3_62,COUNTRY,ARM,EUR,YEAR,Europe,,,2005,,,,,,,2281,2281.0,,,,2025-07-14T16:36:19.017+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
7635775,WHS3_62,COUNTRY,VEN,AMR,YEAR,Americas,,,1980,,,,,,,9750,9750.0,,,,2025-07-14T16:36:19.017+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
7642058,WHS3_62,COUNTRY,BHS,AMR,YEAR,Americas,,,1977,,,,,,,1831,1831.0,,,,2025-07-14T16:36:19.017+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
7654125,WHS3_62,COUNTRY,TCA,AMR,YEAR,Americas,,,1990,,,,,,,2,2.0,,,,2025-07-14T16:36:19.017+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
7654128,WHS3_62,COUNTRY,SWE,EUR,YEAR,Europe,,,2012,,,,,,,30,30.0,,,,2025-07-14T16:36:19.017+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7654679,WHS3_62,COUNTRY,JAM,AMR,YEAR,Americas,,,2018,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7655603,WHS3_62,COUNTRY,MEX,AMR,YEAR,Americas,,,2021,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7655821,WHS3_62,COUNTRY,JAM,AMR,YEAR,Americas,,,2014,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7661683,WHS3_62,COUNTRY,HND,AMR,YEAR,Americas,,,2003,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
7666816,WHS3_62,COUNTRY,PHL,WPR,YEAR,Western Pacific,,,2003,,,,,,,10 511,10511.0,,,,2025-07-14T16:36:19.017+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
7667070,WHS3_62,COUNTRY,MUS,AFR,YEAR,Africa,,,1996,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
7667395,WHS3_62,COUNTRY,GEO,EUR,YEAR,Europe,,,1994,,,,,,,723,723.0,,,,2025-07-14T16:36:19.017+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
7667888,WHS3_62,COUNTRY,COM,AFR,YEAR,Africa,,,2023,,,,,,,51,51.0,,,,2025-07-14T16:36:19.017+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
7668448,WHS3_62,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,1984,,,,,,,2417,2417.0,,,,2025-07-14T16:36:19.017+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
7673085,WHS3_62,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,,1984,,,,,,,16 199,16199.0,,,,2025-07-14T16:36:19.017+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
7673644,WHS3_62,COUNTRY,SSD,AFR,YEAR,Africa,,,2022,,,,,,,3608,3608.0,,,,2025-07-14T16:36:19.017+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
7674748,WHS3_62,COUNTRY,SEN,AFR,YEAR,Africa,,,1989,,,,,,,10 940,10940.0,,,,2025-07-14T16:36:19.017+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
7679388,WHS3_62,COUNTRY,SUR,AMR,YEAR,Americas,,,2006,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
7679540,WHS3_62,COUNTRY,AUT,EUR,YEAR,Europe,,,1998,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
7680180,WHS3_62,COUNTRY,AUS,WPR,YEAR,Western Pacific,,,1994,,,,,,,4895,4895.0,,,,2025-07-14T16:36:19.017+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
7686462,WHS3_62,COUNTRY,MLT,EUR,YEAR,Europe,,,1996,,,,,,,16,16.0,,,,2025-07-14T16:36:19.017+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
7687095,WHS3_62,COUNTRY,PHL,WPR,YEAR,Western Pacific,,,1976,,,,,,,29 901,29901.0,,,,2025-07-14T16:36:19.017+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
7687135,WHS3_62,COUNTRY,TCD,AFR,YEAR,Africa,,,1992,,,,,,,19 035,19035.0,,,,2025-07-14T16:36:19.017+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
7687646,WHS3_62,COUNTRY,NPL,SEAR,YEAR,South-East Asia,,,2008,,,,,,,2089,2089.0,,,,2025-07-14T16:36:19.017+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7692211,WHS3_62,COUNTRY,MMR,SEAR,YEAR,South-East Asia,,,1990,,,,,,,7900,7900.0,,,,2025-07-14T16:36:19.017+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
7692314,WHS3_62,COUNTRY,DEU,EUR,YEAR,Europe,,,2018,,,,,,,543,543.0,,,,2025-07-14T16:36:19.017+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7698595,WHS3_62,COUNTRY,BRN,WPR,YEAR,Western Pacific,,,1985,,,,,,,617,617.0,,,,2025-07-14T16:36:19.017+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
