Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
6758542,WHS3_49,COUNTRY,ARG,YEAR,AMR,Americas,,,2004,,,,,,,0,0.0,,,,2019-09-11T08:27:36+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6758737,WHS3_49,COUNTRY,MCO,YEAR,EUR,Europe,,,1984,,,,,,,0,0.0,,,,2019-09-11T08:28:46+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
6764055,WHS3_49,COUNTRY,BIH,YEAR,EUR,Europe,,,2004,,,,,,,0,0.0,,,,2019-09-11T08:27:45+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6770707,WHS3_49,COUNTRY,KGZ,YEAR,EUR,Europe,,,2008,,,,,,,0,0.0,,,,2019-09-11T08:28:33+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
6771692,WHS3_49,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,,,2003,,,,,,,0,0.0,,,,2019-09-11T08:29:13+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6784012,WHS3_49,COUNTRY,DEU,YEAR,EUR,Europe,,,1988,,,,,,,0,0.0,,,,2019-09-11T08:28:15+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
6804597,WHS3_49,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,,,2010,,,,,,,0,0.0,,,,2019-09-11T08:29:22+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6823910,WHS3_49,COUNTRY,ARM,YEAR,EUR,Europe,,,1995,,,,,,,3,3.0,,,,2019-09-11T08:27:37+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
6824051,WHS3_49,COUNTRY,TCD,YEAR,AFR,Africa,,,2018,,,,,,,0,0.0,,,,2019-09-11T08:27:54+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6824610,WHS3_49,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,,,1993,,,,,,,0,0.0,,,,2019-09-11T08:28:36+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
6824784,WHS3_49,COUNTRY,URY,YEAR,AMR,Americas,,,1996,,,,,,,0,0.0,,,,2019-09-11T08:29:36+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
6830760,WHS3_49,COUNTRY,TZA,YEAR,AFR,Africa,,,1989,,,,,,,3,3.0,,,,2019-09-11T08:29:35+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
6844186,WHS3_49,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,,,2009,,,,,,,0,0.0,,,,2019-09-11T08:28:30+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
6850943,WHS3_49,COUNTRY,MCO,YEAR,EUR,Europe,,,1995,,,,,,,0,0.0,,,,2019-09-11T08:28:46+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
6851015,WHS3_49,COUNTRY,GBR,YEAR,EUR,Europe,,,2006,,,,,,,0,0.0,,,,2019-09-11T08:29:34+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
6851103,WHS3_49,COUNTRY,BOL,YEAR,AMR,Americas,,,2007,,,,,,,0,0.0,,,,2019-09-11T08:27:44+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
6857353,WHS3_49,COUNTRY,NIU,YEAR,WPR,Western Pacific,,,2002,,,,,,,0,0.0,,,,2019-09-11T08:28:56+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6857954,WHS3_49,COUNTRY,PAN,YEAR,AMR,Americas,,,1988,,,,,,,0,0.0,,,,2019-09-11T08:29:01+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
6864251,WHS3_49,COUNTRY,CPV,YEAR,AFR,Africa,,,1996,,,,,,,0,0.0,,,,2019-09-11T08:27:50+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
6871181,WHS3_49,COUNTRY,MKD,YEAR,EUR,Europe,,,2007,,,,,,,0,0.0,,,,2019-09-11T08:28:57+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
6877500,WHS3_49,COUNTRY,HTI,YEAR,AMR,Americas,,,2018,,,,,,,0,0.0,,,,2019-09-11T08:28:20+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6877529,WHS3_49,COUNTRY,ISR,YEAR,EUR,Europe,,,2010,,,,,,,0,0.0,,,,2019-09-11T08:28:26+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6890966,WHS3_49,COUNTRY,SLV,YEAR,AMR,Americas,,,1999,,,,,,,0,0.0,,,,2019-09-11T08:28:08+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
6896965,WHS3_49,COUNTRY,CHN,YEAR,WPR,Western Pacific,,,2003,,,,,,,0,0.0,,,,2019-09-11T08:27:55+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
6897645,WHS3_49,REGION,EMR,YEAR,,,,,1994,,,,,,,1015,1015.0,,,,2019-09-11T08:29:42+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
6903506,WHS3_49,COUNTRY,LUX,YEAR,EUR,Europe,,,1981,,,,,,,0,0.0,,,,2019-09-11T08:28:38+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
6910341,WHS3_49,COUNTRY,NER,YEAR,AFR,Africa,,,1994,,,,,,,62,62.0,,,,2019-09-11T08:28:55+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
6910972,WHS3_49,COUNTRY,BGR,YEAR,EUR,Europe,,,2013,,,,,,,0,0.0,,,,2019-09-11T08:27:48+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6923593,WHS3_49,COUNTRY,CYP,YEAR,EUR,Europe,,,2014,,,,,,,0,0.0,,,,2019-09-11T08:28:01+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6930003,WHS3_49,COUNTRY,SLV,YEAR,AMR,Americas,,,2011,,,,,,,0,0.0,,,,2019-09-11T08:28:07+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6931024,WHS3_49,COUNTRY,TJK,YEAR,EUR,Europe,,,1993,,,,,,,14,14.0,,,,2019-09-11T08:29:26+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
6937068,WHS3_49,COUNTRY,KNA,YEAR,AMR,Americas,,,1996,,,,,,,0,0.0,,,,2019-09-11T08:29:09+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
6937416,WHS3_49,COUNTRY,GHA,YEAR,AFR,Africa,,,1994,,,,,,,37,37.0,,,,2019-09-11T08:28:16+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
6950012,WHS3_49,COUNTRY,ZMB,YEAR,AFR,Africa,,,1995,,,,,,,6,6.0,,,,2019-09-11T08:29:40+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
6957427,WHS3_49,COUNTRY,COK,YEAR,WPR,Western Pacific,,,1985,,,,,,,0,0.0,,,,2019-09-11T08:27:58+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
6970100,WHS3_49,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,,,1997,,,,,,,0,0.0,,,,2019-09-11T08:29:29+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
6977102,WHS3_49,COUNTRY,ISL,YEAR,EUR,Europe,,,2013,,,,,,,0,0.0,,,,2019-09-11T08:28:22+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6982921,WHS3_49,COUNTRY,ITA,YEAR,EUR,Europe,,,1984,,,,,,,1,1.0,,,,2019-09-11T08:28:28+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
6983216,WHS3_49,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,,,1995,,,,,,,0,0.0,,,,2019-09-11T08:28:36+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
6996194,WHS3_49,COUNTRY,BRA,YEAR,AMR,Americas,,,1996,,,,,,,0,0.0,,,,2019-09-11T08:27:47+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
6997314,WHS3_49,COUNTRY,DZA,YEAR,AFR,Africa,,,2005,,,,,,,0,0.0,,,,2019-09-11T08:27:33+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
7003039,WHS3_49,COUNTRY,SGP,YEAR,WPR,Western Pacific,,,2000,,,,,,,0,0.0,,,,2019-09-11T08:29:17+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
7003801,WHS3_49,COUNTRY,ZAF,YEAR,AFR,Africa,,,1998,,,,,,,104,104.0,,,,2019-09-11T08:29:20+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
7009492,WHS3_49,COUNTRY,GRC,YEAR,EUR,Europe,,,2003,,,,,,,0,0.0,,,,2019-09-11T08:28:16+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
7016347,WHS3_49,COUNTRY,LVA,YEAR,EUR,Europe,,,2010,,,,,,,0,0.0,,,,2019-09-11T08:28:34+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7017240,WHS3_49,COUNTRY,TKM,YEAR,EUR,Europe,,,2000,,,,,,,0,0.0,,,,2019-09-11T08:29:31+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
7023658,WHS3_49,COUNTRY,TUR,YEAR,EUR,Europe,,,2004,,,,,,,0,0.0,,,,2019-09-11T08:29:30+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7036693,WHS3_49,COUNTRY,CUB,YEAR,AMR,Americas,,,2002,,,,,,,0,0.0,,,,2019-09-11T08:28:00+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7042729,WHS3_49,COUNTRY,CZE,YEAR,EUR,Europe,,,1993,,,,,,,0,0.0,,,,2019-09-11T08:28:02+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
7043434,WHS3_49,COUNTRY,TUR,YEAR,EUR,Europe,,,1995,,,,,,,32,32.0,,,,2019-09-11T08:29:30+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
7049235,WHS3_49,COUNTRY,FSM,YEAR,WPR,Western Pacific,,,1990,,,,,,,0,0.0,,,,2019-09-11T08:28:46+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
7055935,WHS3_49,COUNTRY,MKD,YEAR,EUR,Europe,,,2014,,,,,,,0,0.0,,,,2019-09-11T08:28:57+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7056378,WHS3_49,COUNTRY,MMR,YEAR,SEAR,South-East Asia,,,1997,,,,,,,55,55.0,,,,2019-09-11T08:28:49+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
7063017,WHS3_49,COUNTRY,LAO,YEAR,WPR,Western Pacific,,,2000,,,,,,,0,0.0,,,,2019-09-11T08:28:33+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
7063340,WHS3_49,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,,,1995,,,,,,,34,34.0,,,,2019-09-11T08:28:25+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
7069312,WHS3_49,COUNTRY,CAN,YEAR,AMR,Americas,,,1990,,,,,,,0,0.0,,,,2019-09-11T08:27:53+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
7070236,WHS3_49,COUNTRY,SMR,YEAR,EUR,Europe,,,2004,,,,,,,0,0.0,,,,2019-09-11T08:29:12+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7082236,WHS3_49,COUNTRY,MOZ,YEAR,AFR,Africa,,,2008,,,,,,,0,0.0,,,,2019-09-11T08:28:48+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7082642,WHS3_49,COUNTRY,NRU,YEAR,WPR,Western Pacific,,,1981,,,,,,,0,0.0,,,,2019-09-11T08:28:50+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
7102770,WHS3_49,COUNTRY,NIC,YEAR,AMR,Americas,,,2012,,,,,,,0,0.0,,,,2019-09-11T08:28:53+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7110080,WHS3_49,COUNTRY,SWE,YEAR,EUR,Europe,,,2018,,,,,,,0,0.0,,,,2019-09-11T08:29:23+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7122818,WHS3_49,COUNTRY,COL,YEAR,AMR,Americas,,,1988,,,,,,,33,33.0,,,,2019-09-11T08:27:56+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
7141101,WHS3_49,COUNTRY,DMA,YEAR,AMR,Americas,,,1982,,,,,,,0,0.0,,,,2019-09-11T08:28:05+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
7148061,WHS3_49,COUNTRY,VNM,YEAR,WPR,Western Pacific,,,2005,,,,,,,0,0.0,,,,2019-09-11T08:29:38+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
7154977,WHS3_49,COUNTRY,UZB,YEAR,EUR,Europe,,,2009,,,,,,,0,0.0,,,,2019-09-11T08:29:37+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
7167314,WHS3_49,COUNTRY,FJI,YEAR,WPR,Western Pacific,,,1980,,,,,,,0,0.0,,,,2019-09-11T08:28:11+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
7167567,WHS3_49,COUNTRY,AND,YEAR,EUR,Europe,,,2008,,,,,,,0,0.0,,,,2019-09-11T08:27:34+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7167627,WHS3_49,COUNTRY,MLT,YEAR,EUR,Europe,,,2013,,,,,,,0,0.0,,,,2019-09-11T08:28:42+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
7181070,WHS3_49,COUNTRY,DZA,YEAR,AFR,Africa,,,2008,,,,,,,0,0.0,,,,2019-09-11T08:27:33+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7188417,WHS3_49,COUNTRY,USA,YEAR,AMR,Americas,,,2018,,,,,,,0,0.0,,,,2019-09-11T08:29:35+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7195063,WHS3_49,COUNTRY,FIN,YEAR,EUR,Europe,,,1997,,,,,,,0,0.0,,,,2019-09-11T08:28:12+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
7201533,WHS3_49,COUNTRY,NAM,YEAR,AFR,Africa,,,2003,,,,,,,0,0.0,,,,2019-09-11T08:28:50+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
7207089,WHS3_49,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,,,2010,,,,,,,144,144.0,,,,2019-09-11T08:28:59+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7207218,WHS3_49,COUNTRY,TUV,YEAR,WPR,Western Pacific,,,1994,,,,,,,0,0.0,,,,2019-09-11T08:29:31+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
7214719,WHS3_49,COUNTRY,MLT,YEAR,EUR,Europe,,,2002,,,,,,,0,0.0,,,,2019-09-11T08:28:42+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7227469,WHS3_49,COUNTRY,GHA,YEAR,AFR,Africa,,,1980,,,,,,,145,145.0,,,,2019-09-11T08:28:16+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
7240358,WHS3_49,COUNTRY,DEU,YEAR,EUR,Europe,,,2008,,,,,,,0,0.0,,,,2019-09-11T08:28:15+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7240762,WHS3_49,COUNTRY,RUS,YEAR,EUR,Europe,,,2017,,,,,,,0,0.0,,,,2019-09-11T08:29:08+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7273285,WHS3_49,COUNTRY,MNG,YEAR,WPR,Western Pacific,,,1989,,,,,,,0,0.0,,,,2019-09-11T08:28:47+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
7273811,WHS3_49,COUNTRY,SUR,YEAR,AMR,Americas,,,1990,,,,,,,0,0.0,,,,2019-09-11T08:29:23+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
7293040,WHS3_49,COUNTRY,ZAF,YEAR,AFR,Africa,,,1980,,,,,,,112,112.0,,,,2019-09-11T08:29:20+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
7306811,WHS3_49,COUNTRY,ISL,YEAR,EUR,Europe,,,1996,,,,,,,0,0.0,,,,2019-09-11T08:28:22+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
7312777,WHS3_49,COUNTRY,TJK,YEAR,EUR,Europe,,,2009,,,,,,,0,0.0,,,,2019-09-11T08:29:26+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
7320505,WHS3_49,COUNTRY,USA,YEAR,AMR,Americas,,,2011,,,,,,,0,0.0,,,,2019-09-11T08:29:35+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7326934,WHS3_49,COUNTRY,SRB,YEAR,EUR,Europe,,,1996,,,,,,,24,24.0,,,,2019-09-11T08:29:15+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
7332482,WHS3_49,COUNTRY,ARM,YEAR,EUR,Europe,,,2007,,,,,,,0,0.0,,,,2019-09-11T08:27:36+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
7333480,WHS3_49,COUNTRY,GIN,YEAR,AFR,Africa,,,1997,,,,,,,2,2.0,,,,2019-09-11T08:28:18+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
7346159,WHS3_49,COUNTRY,COM,YEAR,AFR,Africa,,,2004,,,,,,,0,0.0,,,,2019-09-11T08:27:57+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7360013,WHS3_49,COUNTRY,PNG,YEAR,WPR,Western Pacific,,,2000,,,,,,,0,0.0,,,,2019-09-11T08:29:01+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
7372818,WHS3_49,COUNTRY,NLD,YEAR,EUR,Europe,,,1986,,,,,,,0,0.0,,,,2019-09-11T08:28:52+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
7379930,WHS3_49,COUNTRY,CAF,YEAR,AFR,Africa,,,1998,,,,,,,6,6.0,,,,2019-09-11T08:27:53+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
7392519,WHS3_49,COUNTRY,ROU,YEAR,EUR,Europe,,,2001,,,,,,,0,0.0,,,,2019-09-11T08:29:07+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
7399125,WHS3_49,COUNTRY,SWZ,YEAR,AFR,Africa,,,2016,,,,,,,0,0.0,,,,2019-09-11T08:28:09+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7399183,WHS3_49,COUNTRY,MDA,YEAR,EUR,Europe,,,2015,,,,,,,0,0.0,,,,2019-09-11T08:29:07+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
7399572,WHS3_49,COUNTRY,MYS,YEAR,WPR,Western Pacific,,,1990,,,,,,,0,0.0,,,,2019-09-11T08:28:40+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
7406796,WHS3_49,COUNTRY,CHN,YEAR,WPR,Western Pacific,,,1999,,,,,,,1,1.0,,,,2019-09-11T08:27:55+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
7412824,WHS3_49,COUNTRY,URY,YEAR,AMR,Americas,,,2017,,,,,,,0,0.0,,,,2019-09-11T08:29:36+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7418793,WHS3_49,COUNTRY,MDV,YEAR,SEAR,South-East Asia,,,1984,,,,,,,0,0.0,,,,2019-09-11T08:28:41+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
7419820,WHS3_49,COUNTRY,CAN,YEAR,AMR,Americas,,,1991,,,,,,,0,0.0,,,,2019-09-11T08:27:53+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
7425597,WHS3_49,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,,,2008,,,,,,,0,0.0,,,,2019-09-11T08:28:30+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7426439,WHS3_49,COUNTRY,MCO,YEAR,EUR,Europe,,,1997,,,,,,,0,0.0,,,,2019-09-11T08:28:46+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
7432068,WHS3_49,COUNTRY,SYC,YEAR,AFR,Africa,,,1986,,,,,,,0,0.0,,,,2019-09-11T08:29:15+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
7438750,WHS3_49,COUNTRY,LVA,YEAR,EUR,Europe,,,2000,,,,,,,0,0.0,,,,2019-09-11T08:28:34+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
7458705,WHS3_49,COUNTRY,LTU,YEAR,EUR,Europe,,,1994,,,,,,,0,0.0,,,,2019-09-11T08:28:37+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
7465539,WHS3_49,COUNTRY,GRC,YEAR,EUR,Europe,,,1999,,,,,,,0,0.0,,,,2019-09-11T08:28:16+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
7478990,WHS3_49,COUNTRY,SGP,YEAR,WPR,Western Pacific,,,2015,,,,,,,0,0.0,,,,2019-09-11T08:29:16+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
7479362,WHS3_49,COUNTRY,MUS,YEAR,AFR,Africa,,,1981,,,,,,,0,0.0,,,,2019-09-11T08:28:44+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
7484891,WHS3_49,COUNTRY,SRB,YEAR,EUR,Europe,,,1995,,,,,,,3,3.0,,,,2019-09-11T08:29:15+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
7485598,WHS3_49,COUNTRY,PRK,YEAR,SEAR,South-East Asia,,,1999,,,,,,,0,0.0,,,,2019-09-11T08:28:02+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
7485711,WHS3_49,COUNTRY,GRC,YEAR,EUR,Europe,,,1990,,,,,,,1,1.0,,,,2019-09-11T08:28:16+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
7486140,WHS3_49,COUNTRY,BLZ,YEAR,AMR,Americas,,,2001,,,,,,,0,0.0,,,,2019-09-11T08:27:43+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
7491926,WHS3_49,COUNTRY,GAB,YEAR,AFR,Africa,,,2004,,,,,,,0,0.0,,,,2019-09-11T08:28:13+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7492758,WHS3_49,COUNTRY,RWA,YEAR,AFR,Africa,,,2010,,,,,,,0,0.0,,,,2019-09-11T08:29:08+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7504684,WHS3_49,COUNTRY,MDA,YEAR,EUR,Europe,,,2016,,,,,,,0,0.0,,,,2019-09-11T08:29:07+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7505808,WHS3_49,COUNTRY,CHL,YEAR,AMR,Americas,,,1984,,,,,,,0,0.0,,,,2019-09-11T08:27:55+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
7511562,WHS3_49,COUNTRY,MNE,YEAR,EUR,Europe,,,2008,,,,,,,0,0.0,,,,2019-09-11T08:28:47+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
7511624,WHS3_49,COUNTRY,GRC,YEAR,EUR,Europe,,,2015,,,,,,,0,0.0,,,,2019-09-11T08:28:16+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
7511783,WHS3_49,COUNTRY,KOR,YEAR,WPR,Western Pacific,,,2007,,,,,,,0,0.0,,,,2019-09-11T08:29:06+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
7524671,WHS3_49,COUNTRY,USA,YEAR,AMR,Americas,,,1995,,,,,,,0,0.0,,,,2019-09-11T08:29:35+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
7524891,WHS3_49,COUNTRY,CMR,YEAR,AFR,Africa,,,1982,,,,,,,230,230.0,,,,2019-09-11T08:27:52+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
7531655,WHS3_49,COUNTRY,NRU,YEAR,WPR,Western Pacific,,,1996,,,,,,,0,0.0,,,,2019-09-11T08:28:50+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
7557877,WHS3_49,COUNTRY,COL,YEAR,AMR,Americas,,,1984,,,,,,,16,16.0,,,,2019-09-11T08:27:56+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
7558007,WHS3_49,REGION,SEAR,YEAR,,,,,1988,,,,,,,25253,25253.0,,,,2019-09-11T08:29:43+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
7558508,WHS3_49,COUNTRY,BHS,YEAR,AMR,Americas,,,1991,,,,,,,0,0.0,,,,2019-09-11T08:27:39+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
7565221,WHS3_49,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,,,2017,,,,,,,0,0.0,,,,2019-09-11T08:27:39+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
