Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
1715968,WHS4_544,COUNTRY,TUR,EUR,YEAR,Europe,,,2008,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1729029,WHS4_544,COUNTRY,ZAF,AFR,YEAR,Africa,,,2016,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1734545,WHS4_544,COUNTRY,GBR,EUR,YEAR,Europe,,,2003,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1742452,WHS4_544,COUNTRY,CUB,AMR,YEAR,Americas,,,2022,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1754799,WHS4_544,COUNTRY,TZA,AFR,YEAR,Africa,,,2005,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1767626,WHS4_544,COUNTRY,BWA,AFR,YEAR,Africa,,,2004,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1779519,WHS4_544,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,,,2024,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
1780094,WHS4_544,COUNTRY,KHM,WPR,YEAR,Western Pacific,,,2007,,,,,,,82,82.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1780299,WHS4_544,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,,2004,,,,,,,67,67.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1780871,WHS4_544,COUNTRY,PNG,WPR,YEAR,Western Pacific,,,2012,,,,,,,65,65.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1792212,WHS4_544,COUNTRY,FJI,WPR,YEAR,Western Pacific,,,2002,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1792967,WHS4_544,COUNTRY,TZA,AFR,YEAR,Africa,,,2012,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1793312,WHS4_544,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,,,2015,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1799663,WHS4_544,COUNTRY,GNQ,AFR,YEAR,Africa,,,2016,,,,,,,55,55.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1805116,WHS4_544,COUNTRY,NOR,EUR,YEAR,Europe,,,2014,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1805254,WHS4_544,COUNTRY,MLT,EUR,YEAR,Europe,,,2014,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1806353,WHS4_544,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,2002,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1818221,WHS4_544,COUNTRY,BOL,AMR,YEAR,Americas,,,2011,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1823840,WHS4_544,COUNTRY,CAN,AMR,YEAR,Americas,,,2016,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1825238,WHS4_544,REGION,AMR,,YEAR,,,,2018,,,,,,,87,87.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1843139,WHS4_544,COUNTRY,CYP,EUR,YEAR,Europe,,,2015,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1843877,WHS4_544,COUNTRY,ATG,AMR,YEAR,Americas,,,2015,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1844020,WHS4_544,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,,2020,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1849877,WHS4_544,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,,,2011,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1850923,WHS4_544,COUNTRY,KAZ,EUR,YEAR,Europe,,,2018,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1856915,WHS4_544,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,2004,,,,,,,58,58.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1857012,WHS4_544,COUNTRY,BHS,AMR,YEAR,Americas,,,2004,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1869142,WHS4_544,REGION,WPR,,YEAR,,,,2016,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1876555,WHS4_544,COUNTRY,COG,AFR,YEAR,Africa,,,2016,,,,,,,61,61.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1881183,WHS4_544,COUNTRY,ESP,EUR,YEAR,Europe,,,2019,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1881268,WHS4_544,COUNTRY,MRT,AFR,YEAR,Africa,,,2015,,,,,,,67,67.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1882664,WHS4_544,COUNTRY,ITA,EUR,YEAR,Europe,,,2019,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1888546,WHS4_544,COUNTRY,MOZ,AFR,YEAR,Africa,,,2001,,,,,,,72,72.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1894201,WHS4_544,COUNTRY,ZAF,AFR,YEAR,Africa,,,2012,,,,,,,69,69.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1895018,WHS4_544,COUNTRY,HTI,AMR,YEAR,Americas,,,2007,,,,,,,62,62.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1900934,WHS4_544,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,,2016,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1901305,WHS4_544,COUNTRY,BWA,AFR,YEAR,Africa,,,2005,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1906822,WHS4_544,COUNTRY,ALB,EUR,YEAR,Europe,,,2020,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1907091,WHS4_544,COUNTRY,GAB,AFR,YEAR,Africa,,,2018,,,,,,,64,64.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1907441,WHS4_544,COUNTRY,YEM,EMR,YEAR,Eastern Mediterranean,,,2016,,,,,,,64,64.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1907816,WHS4_544,COUNTRY,DMA,AMR,YEAR,Americas,,,2007,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1908044,WHS4_544,COUNTRY,SMR,EUR,YEAR,Europe,,,2012,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1908236,WHS4_544,COUNTRY,CHE,EUR,YEAR,Europe,,,2002,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1913287,WHS4_544,COUNTRY,FJI,WPR,YEAR,Western Pacific,,,2010,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1913761,WHS4_544,COUNTRY,MNG,WPR,YEAR,Western Pacific,,,2004,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1919340,WHS4_544,COUNTRY,HRV,EUR,YEAR,Europe,,,2010,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1933031,WHS4_544,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,,,2007,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1938836,WHS4_544,COUNTRY,MEX,AMR,YEAR,Americas,,,2014,,,,,,,87,87.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1939435,WHS4_544,COUNTRY,MLT,EUR,YEAR,Europe,,,2018,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1945741,WHS4_544,COUNTRY,IDN,SEAR,YEAR,South-East Asia,,,2014,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1945929,WHS4_544,COUNTRY,LSO,AFR,YEAR,Africa,,,2012,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1951338,WHS4_544,COUNTRY,IRL,EUR,YEAR,Europe,,,2000,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1964646,WHS4_544,COUNTRY,GNB,AFR,YEAR,Africa,,,2024,,,,,,,68,68.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
1971769,WHS4_544,COUNTRY,BLR,EUR,YEAR,Europe,,,2022,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1977600,WHS4_544,COUNTRY,LBY,EMR,YEAR,Eastern Mediterranean,,,2009,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1996258,WHS4_544,COUNTRY,SLE,AFR,YEAR,Africa,,,2023,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2002453,WHS4_544,COUNTRY,DZA,AFR,YEAR,Africa,,,2013,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2008993,WHS4_544,COUNTRY,UKR,EUR,YEAR,Europe,,,2024,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
2009255,WHS4_544,COUNTRY,NRU,WPR,YEAR,Western Pacific,,,2012,,,,,,,79,79.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2034485,WHS4_544,COUNTRY,JAM,AMR,YEAR,Americas,,,2001,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2046719,WHS4_544,COUNTRY,LCA,AMR,YEAR,Americas,,,2020,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2066461,WHS4_544,COUNTRY,PRK,SEAR,YEAR,South-East Asia,,,2001,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2078203,WHS4_544,COUNTRY,MDA,EUR,YEAR,Europe,,,2005,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2084937,WHS4_544,COUNTRY,MDV,SEAR,YEAR,South-East Asia,,,2014,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2085612,WHS4_544,COUNTRY,GMB,AFR,YEAR,Africa,,,2006,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2090643,WHS4_544,COUNTRY,KEN,AFR,YEAR,Africa,,,2006,,,,,,,77,77.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2097147,WHS4_544,REGION,WPR,,YEAR,,,,2017,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2116602,WHS4_544,REGION,EMR,,YEAR,,,,2004,,,,,,,76,76.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2122960,WHS4_544,COUNTRY,HRV,EUR,YEAR,Europe,,,2022,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2130053,WHS4_544,COUNTRY,COM,AFR,YEAR,Africa,,,2001,,,,,,,70,70.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2135195,WHS4_544,COUNTRY,TON,WPR,YEAR,Western Pacific,,,2015,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2135505,WHS4_544,COUNTRY,OMN,EMR,YEAR,Eastern Mediterranean,,,2019,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2147854,WHS4_544,COUNTRY,TUR,EUR,YEAR,Europe,,,2003,,,,,,,69,69.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2148481,WHS4_544,COUNTRY,AND,EUR,YEAR,Europe,,,2023,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2149169,WHS4_544,COUNTRY,GMB,AFR,YEAR,Africa,,,2012,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2155387,WHS4_544,COUNTRY,NPL,SEAR,YEAR,South-East Asia,,,2018,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2161153,WHS4_544,COUNTRY,KWT,EMR,YEAR,Eastern Mediterranean,,,2005,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2173849,WHS4_544,COUNTRY,CRI,AMR,YEAR,Americas,,,2008,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2193081,WHS4_544,COUNTRY,SLV,AMR,YEAR,Americas,,,2017,,,,,,,83,83.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2198502,WHS4_544,COUNTRY,DEU,EUR,YEAR,Europe,,,2012,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2198790,WHS4_544,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,,,2023,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2199104,WHS4_544,COUNTRY,URY,AMR,YEAR,Americas,,,2002,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2199422,WHS4_544,COUNTRY,COL,AMR,YEAR,Americas,,,2023,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2228197,WHS4_544,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,,2011,,,,,,,68,68.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2228439,WHS4_544,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,,2015,,,,,,,72,72.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2228494,WHS4_544,COUNTRY,PRK,SEAR,YEAR,South-East Asia,,,2000,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2228873,WHS4_544,COUNTRY,ARM,EUR,YEAR,Europe,,,2021,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2246659,WHS4_544,COUNTRY,SOM,EMR,YEAR,Eastern Mediterranean,,,2023,,,,,,,71,71.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2260207,WHS4_544,COUNTRY,MHL,WPR,YEAR,Western Pacific,,,2016,,,,,,,69,69.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2260227,WHS4_544,COUNTRY,MLI,AFR,YEAR,Africa,,,2000,,,,,,,53,53.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2266474,WHS4_544,COUNTRY,MDA,EUR,YEAR,Europe,,,2009,,,,,,,87,87.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2271687,WHS4_544,COUNTRY,ALB,EUR,YEAR,Europe,,,2018,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2285057,WHS4_544,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,,,2013,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2290679,WHS4_544,WORLDBANKINCOMEGROUP,WB_LMI,,YEAR,,,,2005,,,,,,,70,70.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2303801,WHS4_544,COUNTRY,COG,AFR,YEAR,Africa,,,2006,,,,,,,73,73.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2309508,WHS4_544,COUNTRY,GRC,EUR,YEAR,Europe,,,2011,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2310886,WHS4_544,COUNTRY,GNB,AFR,YEAR,Africa,,,2014,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2316079,WHS4_544,COUNTRY,TKM,EUR,YEAR,Europe,,,2003,,,,,,,66,66.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2316428,WHS4_544,COUNTRY,QAT,EMR,YEAR,Eastern Mediterranean,,,2016,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2316440,WHS4_544,COUNTRY,PER,AMR,YEAR,Americas,,,2024,,,,,,,80,80.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
2317100,WHS4_544,COUNTRY,FJI,WPR,YEAR,Western Pacific,,,2007,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2317140,WHS4_544,COUNTRY,JAM,AMR,YEAR,Americas,,,2021,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2317244,WHS4_544,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,2017,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2323066,WHS4_544,COUNTRY,LTU,EUR,YEAR,Europe,,,2001,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2323204,WHS4_544,COUNTRY,TTO,AMR,YEAR,Americas,,,2001,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2330096,WHS4_544,COUNTRY,SSD,AFR,YEAR,Africa,,,2019,,,,,,,61,61.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2330255,WHS4_544,WORLDBANKINCOMEGROUP,WB_LI,,YEAR,,,,2005,,,,,,,69,69.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2335989,WHS4_544,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,,2014,,,,,,,63,63.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2348816,WHS4_544,COUNTRY,CHN,WPR,YEAR,Western Pacific,,,2018,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2360536,WHS4_544,COUNTRY,ROU,EUR,YEAR,Europe,,,2007,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2385847,WHS4_544,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,,2021,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2412070,WHS4_544,COUNTRY,NRU,WPR,YEAR,Western Pacific,,,2011,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2417810,WHS4_544,REGION,EMR,,YEAR,,,,2020,,,,,,,82,82.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2431015,WHS4_544,COUNTRY,URY,AMR,YEAR,Americas,,,2009,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2431187,WHS4_544,COUNTRY,ISL,EUR,YEAR,Europe,,,2018,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2437434,WHS4_544,COUNTRY,LVA,EUR,YEAR,Europe,,,2005,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2437715,WHS4_544,COUNTRY,TCD,AFR,YEAR,Africa,,,2015,,,,,,,52,52.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2443583,WHS4_544,WORLDBANKINCOMEGROUP,WB_UMI,,YEAR,,,,2018,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2443779,WHS4_544,COUNTRY,HND,AMR,YEAR,Americas,,,2006,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2449506,WHS4_544,COUNTRY,SLV,AMR,YEAR,Americas,,,2005,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2450015,WHS4_544,COUNTRY,BEL,EUR,YEAR,Europe,,,2013,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2455720,WHS4_544,COUNTRY,BFA,AFR,YEAR,Africa,,,2007,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2474788,WHS4_544,COUNTRY,VCT,AMR,YEAR,Americas,,,2015,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
