Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
4677548,WHS4_100,COUNTRY,VCT,YEAR,AMR,Americas,,2017,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4678010,WHS4_100,COUNTRY,TGO,YEAR,AFR,Africa,,2015,,,,,,,,82,82.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4678846,WHS4_100,COUNTRY,PLW,YEAR,WPR,Western Pacific,,2008,,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4678977,WHS4_100,COUNTRY,NIU,YEAR,WPR,Western Pacific,,2003,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
4685244,WHS4_100,COUNTRY,UZB,YEAR,EUR,Europe,,2006,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4686859,WHS4_100,COUNTRY,GUY,YEAR,AMR,Americas,,2008,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4689863,WHS4_100,COUNTRY,PHL,YEAR,WPR,Western Pacific,,2010,,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4690268,WHS4_100,COUNTRY,BRN,YEAR,WPR,Western Pacific,,2005,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4691097,WHS4_100,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,,2012,,,,,,,,42,42.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4692467,WHS4_100,COUNTRY,MKD,YEAR,EUR,Europe,,2016,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4694204,WHS4_100,COUNTRY,BWA,YEAR,AFR,Africa,,2007,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4695020,WHS4_100,COUNTRY,USA,YEAR,AMR,Americas,,2010,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4698138,WHS4_100,COUNTRY,ISL,YEAR,EUR,Europe,,2021,,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4699569,WHS4_100,COUNTRY,JPN,YEAR,WPR,Western Pacific,,2016,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4702416,WHS4_100,COUNTRY,WSM,YEAR,WPR,Western Pacific,,2016,,,,,,,,74,74.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4702436,WHS4_100,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,,2011,,,,,,,,69,69.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4702562,WHS4_100,COUNTRY,RWA,YEAR,AFR,Africa,,2012,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4705196,WHS4_100,COUNTRY,TZA,YEAR,AFR,Africa,,2009,,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4708933,WHS4_100,COUNTRY,FRA,YEAR,EUR,Europe,,2003,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
4709008,WHS4_100,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,,2000,,,,,,,,46,46.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4710240,WHS4_100,COUNTRY,SEN,YEAR,AFR,Africa,,2004,,,,,,,,87,87.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4711614,WHS4_100,COUNTRY,FIN,YEAR,EUR,Europe,,2024,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
4711821,WHS4_100,COUNTRY,AZE,YEAR,EUR,Europe,,2015,,,,,,,,79,79.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4715561,WHS4_100,COUNTRY,HRV,YEAR,EUR,Europe,,2002,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4716886,WHS4_100,COUNTRY,AUT,YEAR,EUR,Europe,,2019,,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4717773,WHS4_100,COUNTRY,NIU,YEAR,WPR,Western Pacific,,2021,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4718530,WHS4_100,COUNTRY,SUR,YEAR,AMR,Americas,,2003,,,,,,,,75,75.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
4719555,WHS4_100,COUNTRY,TUR,YEAR,EUR,Europe,,2016,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4721741,WHS4_100,COUNTRY,FRA,YEAR,EUR,Europe,,2021,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4725388,WHS4_100,COUNTRY,TUR,YEAR,EUR,Europe,,2012,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4725602,WHS4_100,COUNTRY,THA,YEAR,SEAR,South-East Asia,,2024,,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
4730162,WHS4_100,COUNTRY,CAN,YEAR,AMR,Americas,,2007,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4733604,WHS4_100,COUNTRY,TLS,YEAR,SEAR,South-East Asia,,2011,,,,,,,,67,67.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4736344,WHS4_100,COUNTRY,MDG,YEAR,AFR,Africa,,2020,,,,,,,,67,67.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4736479,WHS4_100,COUNTRY,CYP,YEAR,EUR,Europe,,2017,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4739530,WHS4_100,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,,2022,,,,,,,,71,71.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4740334,WHS4_100,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,,2007,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4741468,WHS4_100,COUNTRY,LKA,YEAR,SEAR,South-East Asia,,2008,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4744587,WHS4_100,COUNTRY,MCO,YEAR,EUR,Europe,,2023,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4745180,WHS4_100,COUNTRY,TKM,YEAR,EUR,Europe,,2007,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4747788,WHS4_100,REGION,AFR,YEAR,,,,2017,,,,,,,,74,74.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4748925,WHS4_100,COUNTRY,KEN,YEAR,AFR,Africa,,2001,,,,,,,,80,80.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4758887,WHS4_100,COUNTRY,BLZ,YEAR,AMR,Americas,,2015,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4761742,WHS4_100,COUNTRY,GTM,YEAR,AMR,Americas,,2022,,,,,,,,81,81.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4762338,WHS4_100,COUNTRY,LKA,YEAR,SEAR,South-East Asia,,2023,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4763737,WHS4_100,COUNTRY,MUS,YEAR,AFR,Africa,,2005,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4764367,WHS4_100,COUNTRY,GAB,YEAR,AFR,Africa,,2003,,,,,,,,45,45.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
4768053,WHS4_100,COUNTRY,VEN,YEAR,AMR,Americas,,2022,,,,,,,,43,43.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4769882,WHS4_100,COUNTRY,ATG,YEAR,AMR,Americas,,2006,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4770150,WHS4_100,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,,2017,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4772072,WHS4_100,COUNTRY,AUS,YEAR,WPR,Western Pacific,,2020,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4772708,WHS4_100,COUNTRY,TCD,YEAR,AFR,Africa,,2015,,,,,,,,42,42.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4775920,WHS4_100,COUNTRY,ESP,YEAR,EUR,Europe,,2023,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4777306,WHS4_100,COUNTRY,GTM,YEAR,AMR,Americas,,2013,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4783273,WHS4_100,COUNTRY,PRY,YEAR,AMR,Americas,,2001,,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4783688,WHS4_100,COUNTRY,SWE,YEAR,EUR,Europe,,2013,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4784241,WHS4_100,COUNTRY,KNA,YEAR,AMR,Americas,,2002,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4785436,WHS4_100,COUNTRY,SEN,YEAR,AFR,Africa,,2019,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4787588,WHS4_100,COUNTRY,MEX,YEAR,AMR,Americas,,2021,,,,,,,,78,78.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4788179,WHS4_100,COUNTRY,MWI,YEAR,AFR,Africa,,2020,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4789487,WHS4_100,COUNTRY,NAM,YEAR,AFR,Africa,,2014,,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4790189,WHS4_100,COUNTRY,NLD,YEAR,EUR,Europe,,2007,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4790594,WHS4_100,COUNTRY,SUR,YEAR,AMR,Americas,,2018,,,,,,,,81,81.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4791073,WHS4_100,COUNTRY,PER,YEAR,AMR,Americas,,2009,,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4791583,WHS4_100,COUNTRY,STP,YEAR,AFR,Africa,,2021,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4793268,WHS4_100,COUNTRY,PLW,YEAR,WPR,Western Pacific,,2003,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
4794062,WHS4_100,COUNTRY,PSE,YEAR,EMR,Eastern Mediterranean,,2007,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4795524,WHS4_100,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,,2023,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4797403,WHS4_100,COUNTRY,ARG,YEAR,AMR,Americas,,2012,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4797530,WHS4_100,COUNTRY,AZE,YEAR,EUR,Europe,,2000,,,,,,,,76,76.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4799168,WHS4_100,COUNTRY,GRD,YEAR,AMR,Americas,,2018,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4800421,WHS4_100,COUNTRY,MDG,YEAR,AFR,Africa,,2012,,,,,,,,68,68.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4804468,WHS4_100,COUNTRY,MDG,YEAR,AFR,Africa,,2016,,,,,,,,68,68.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4808727,WHS4_100,COUNTRY,VUT,YEAR,WPR,Western Pacific,,2006,,,,,,,,68,68.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4809453,WHS4_100,COUNTRY,NIU,YEAR,WPR,Western Pacific,,2024,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
4809816,WHS4_100,COUNTRY,CYP,YEAR,EUR,Europe,,2022,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4811164,WHS4_100,COUNTRY,MEX,YEAR,AMR,Americas,,2014,,,,,,,,87,87.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4812689,WHS4_100,COUNTRY,CHL,YEAR,AMR,Americas,,2005,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4813502,WHS4_100,COUNTRY,MRT,YEAR,AFR,Africa,,2016,,,,,,,,74,74.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4820850,WHS4_100,COUNTRY,FJI,YEAR,WPR,Western Pacific,,2004,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4822845,WHS4_100,COUNTRY,LUX,YEAR,EUR,Europe,,2008,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4828494,WHS4_100,COUNTRY,KAZ,YEAR,EUR,Europe,,2004,,,,,,,,82,82.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4829864,WHS4_100,COUNTRY,BHS,YEAR,AMR,Americas,,2003,,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
4830623,WHS4_100,COUNTRY,LUX,YEAR,EUR,Europe,,2019,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4832150,WHS4_100,COUNTRY,CIV,YEAR,AFR,Africa,,2013,,,,,,,,75,75.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4832981,WHS4_100,COUNTRY,DEU,YEAR,EUR,Europe,,2018,,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4833030,WHS4_100,COUNTRY,LBR,YEAR,AFR,Africa,,2018,,,,,,,,81,81.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4833196,WHS4_100,GLOBAL,GLOBAL,YEAR,,,,2003,,,,,,,,74,74.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
4833592,WHS4_100,COUNTRY,FRA,YEAR,EUR,Europe,,2018,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4835073,WHS4_100,COUNTRY,BLZ,YEAR,AMR,Americas,,2021,,,,,,,,83,83.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4842638,WHS4_100,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,,2007,,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4843381,WHS4_100,COUNTRY,BGD,YEAR,SEAR,South-East Asia,,2008,,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4843625,WHS4_100,COUNTRY,UGA,YEAR,AFR,Africa,,2000,,,,,,,,52,52.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4843849,WHS4_100,COUNTRY,FSM,YEAR,WPR,Western Pacific,,2012,,,,,,,,81,81.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4846693,WHS4_100,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,,2022,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4848155,WHS4_100,COUNTRY,SUR,YEAR,AMR,Americas,,2008,,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4850063,WHS4_100,COUNTRY,GHA,YEAR,AFR,Africa,,2002,,,,,,,,78,78.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4853155,WHS4_100,COUNTRY,JAM,YEAR,AMR,Americas,,2011,,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4854487,WHS4_100,COUNTRY,SLB,YEAR,WPR,Western Pacific,,2001,,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4857245,WHS4_100,COUNTRY,NIU,YEAR,WPR,Western Pacific,,2004,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4858034,WHS4_100,COUNTRY,TTO,YEAR,AMR,Americas,,2000,,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4859145,WHS4_100,COUNTRY,NIU,YEAR,WPR,Western Pacific,,2007,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4863378,WHS4_100,COUNTRY,MYS,YEAR,WPR,Western Pacific,,2020,,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4863911,WHS4_100,WORLDBANKINCOMEGROUP,WB_LMI,YEAR,,,,2012,,,,,,,,78,78.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4865201,WHS4_100,COUNTRY,MUS,YEAR,AFR,Africa,,2003,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
4866661,WHS4_100,COUNTRY,CZE,YEAR,EUR,Europe,,2019,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4867853,WHS4_100,COUNTRY,TLS,YEAR,SEAR,South-East Asia,,2023,,,,,,,,83,83.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4868739,WHS4_100,COUNTRY,MYS,YEAR,WPR,Western Pacific,,2008,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4870004,WHS4_100,COUNTRY,TGO,YEAR,AFR,Africa,,2020,,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4870279,WHS4_100,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,,2007,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4870790,WHS4_100,COUNTRY,SWE,YEAR,EUR,Europe,,2003,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
4873560,WHS4_100,COUNTRY,GHA,YEAR,AFR,Africa,,2009,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4873872,WHS4_100,COUNTRY,MNG,YEAR,WPR,Western Pacific,,2005,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4875178,WHS4_100,COUNTRY,MOZ,YEAR,AFR,Africa,,2012,,,,,,,,80,80.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4877248,WHS4_100,COUNTRY,UKR,YEAR,EUR,Europe,,2015,,,,,,,,23,23.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4879116,WHS4_100,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,,2001,,,,,,,,66,66.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4879506,WHS4_100,COUNTRY,AND,YEAR,EUR,Europe,,2014,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4879783,WHS4_100,COUNTRY,HUN,YEAR,EUR,Europe,,2020,,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4879941,WHS4_100,COUNTRY,TZA,YEAR,AFR,Africa,,2008,,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4880727,WHS4_100,COUNTRY,CMR,YEAR,AFR,Africa,,2018,,,,,,,,68,68.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4882713,WHS4_100,COUNTRY,RWA,YEAR,AFR,Africa,,2018,,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4883788,WHS4_100,COUNTRY,ZMB,YEAR,AFR,Africa,,2009,,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4886855,WHS4_100,COUNTRY,NAM,YEAR,AFR,Africa,,2007,,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
